710278079994851330,#TheNewsClub #RT  Hillary Clinton emails on #Brazil's #Lula da Silva and cables: https://t.co/CMxeTCZ19T: Hillary … https://t.co/SpqpH3XSXj,Thu Mar 17 01:34:25 +0000 2016,Check us out!!,Pacific Time (US & Canada),Negative
710278080816873472,"RT @LeahRBoss: Hillary Clinton has been in and around the White House for years. Her ""accomplishments"": 

Benghazi
National security breach…",Thu Mar 17 01:34:25 +0000 2016,"Van Alstyne, Texas",Central Time (US & Canada),Negative
710278081198628864,RT @NyniaChance: You know why Corporate Media is desperately declaring DNC primary over? They know future states favor #StillSanders https:…,Thu Mar 17 01:34:25 +0000 2016,The Mitten State,,Negative
710278083849224192,RT @franifio: Hillary Clinton's War Record--what we aren't talking about and why it matters. A deeper dive for @ajplus https://t.co/IhVMY2E…,Thu Mar 17 01:34:26 +0000 2016,,,Negative
710278085489381376,ALERT: Bernie Sanders Just Issued This Message To All Gun Owners... SPREAD THIS https://t.co/yMW3oKomr1,Thu Mar 17 01:34:26 +0000 2016,,,Negative
710278088261767169,RT @Libertea2012: Matt Taibbi: 'How the New York Times Sandbagged Bernie Sanders' https://t.co/hWNh5GYzwD #NotMeUs https://t.co/wAfVEZZn2I,Thu Mar 17 01:34:27 +0000 2016,,Eastern Time (US & Canada),Negative
710278089918427136,"Hillary is a good egg, smile or no. https://t.co/6b1DYxmhqr",Thu Mar 17 01:34:27 +0000 2016,"Marion, Michigan",,Negative
710278093781356545,"RT @NoChillOnTinder: Someone come get Hillary Clinton 
https://t.co/CvXHMGzhBO",Thu Mar 17 01:34:28 +0000 2016,,,Negative
710278097610735616,RT @NyniaChance: You know why Corporate Media is desperately declaring DNC primary over? They know future states favor #StillSanders https:…,Thu Mar 17 01:34:29 +0000 2016,"Death Valley, CA ",,Negative
710278099649298432,@Category0ne @TwitchyTeam SO VOTE HILLARY CLINTON,Thu Mar 17 01:34:29 +0000 2016,Boston,Eastern Time (US & Canada),Negative
710278100840550401,RT @newtgingrich: DC Metro closure perfect example of Bernie Sanders' big government theory and its failure.,Thu Mar 17 01:34:30 +0000 2016,,,Negative
710278099905200128,"@ramseyellismd @peterdaou According to this, she's not loved among the general electorate. https://t.co/6eqOH6qfTf",Thu Mar 17 01:34:30 +0000 2016,,,Negative
710278101318512640,RT @newtgingrich: DC Metro closure perfect example of Bernie Sanders' big government theory and its failure.,Thu Mar 17 01:34:30 +0000 2016,"Austin, TX",Central Time (US & Canada),Negative
710278102056882176,RT @BestComedyVine: Bernie sanders is lit 🔥 https://t.co/mI2qcEQaU7,Thu Mar 17 01:34:30 +0000 2016,"Tuscaloosa, AL ➡️ Atlanta, GA",Quito,Neutral
710278102396567552,RT @stacys_reality: Pro-Bernie Sanders super PAC leader charged with fraud https://t.co/aw7gXA3HxL via @YahooNews,Thu Mar 17 01:34:30 +0000 2016,USA ,Eastern Time (US & Canada),Negative
710278101985415168,Probably drunk and spun out on drugs...purchased by trading EBT card. https://t.co/PG1kRQeO9I,Thu Mar 17 01:34:30 +0000 2016,,,Negative
710278105923919872,RT @Plantflowes: Bernie Sanders can be a national hero if he drops out and helps Hillary Clinton defeat Trump https://t.co/dGDquPcz2L via @…,Thu Mar 17 01:34:31 +0000 2016,,Arizona,Negative
710278108415434752,"RT @michaelallenmar: Your Prescription Prices? 
HILLARY CLINTON tops 2016 field in BIG PHARMA DONATIONS
https://t.co/Yi1Wk1hvMD … https://t…",Thu Mar 17 01:34:32 +0000 2016,,Pacific Time (US & Canada),Negative
710278109124136960,RT @fuzzOli: #StillSanders BC Hillary shows her true colors. But the media never bothers to call her on it. https://t.co/UHMdWxkatj,Thu Mar 17 01:34:32 +0000 2016,"Las Cruces, NM",Central Time (US & Canada),Negative
710278109577256960,"Hillary Clinton – 2016 Election bio, delegate count via @cnnpolitics https://t.co/2vwFEyrJ2l hi how are you",Thu Mar 17 01:34:32 +0000 2016,,,Negative
710278110504030208,I find Bernie reminds me a bit of Jack Kemp. https://t.co/O0LEcdH8fh,Thu Mar 17 01:34:32 +0000 2016,"Washington, DC, USSR",Central Time (US & Canada),Negative
710278114643939328,RT @amrightnow: Hillary Clinton should be in Jail Not on the campaign Trail #realdonaldtrump #military #army #navy #usmc https://t.co/FcR2J…,Thu Mar 17 01:34:33 +0000 2016,Michigan,,Negative
710278117135233026,RT @timjhogan: Up in AZ today: Gabrielle Giffords featured in new TV ad for Hillary Clinton https://t.co/LbglCCp7V8,Thu Mar 17 01:34:34 +0000 2016,"Denver, Colorado",Atlantic Time (Canada),Negative
710278119609872384,Me af😂😂😂😂😂😂😂😂 https://t.co/Ml1Ma2ulOM,Thu Mar 17 01:34:34 +0000 2016,,,Negative
710278120323026944,The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:34:34 +0000 2016,Idaho,Pacific Time (US & Canada),Negative
710278121774157824,RT @ggreenwald: Stunning how little attention Dems have given any of this (and doesn't include her heinous Israel/Palestine views): https:/…,Thu Mar 17 01:34:35 +0000 2016,,,Negative
710278122873163777,"RT @FunnyViness: Someone come get Hillary Clinton 
https://t.co/AJZxv2ma4D",Thu Mar 17 01:34:35 +0000 2016,"Prairieville, LA",,Negative
710278124706070528,RT @newtgingrich: DC Metro closure perfect example of Bernie Sanders' big government theory and its failure.,Thu Mar 17 01:34:35 +0000 2016,,Eastern Time (US & Canada),Negative
710278128191586306,Backlash after Hillary Clinton is told to 'smile': Those who call Hillary Clinton a shouter… https://t.co/nenCCZxfkJ,Thu Mar 17 01:34:36 +0000 2016,,Greenland,Negative
710278130091597824,EE. UU.: Trump y Clinton ganan y se acercan a nominación presidencial https://t.co/DgZqn1QyJH vía @RevistaSemana,Thu Mar 17 01:34:37 +0000 2016,"Caracas, Venezuela",,Negative
710278130875764736,"RT @GuerrillaDems: Bernie Sanders is Setup for a Winning Streak https://t.co/TRtEz84eUQ

#StillSanders #ImWithHer #Bernie2016 https://t.co/…",Thu Mar 17 01:34:37 +0000 2016,,,Negative
710278130229850113,#StillSanders https://t.co/K5po6Rczjj,Thu Mar 17 01:34:37 +0000 2016,,,Negative
710278134898278400,RT @newtgingrich: DC Metro closure perfect example of Bernie Sanders' big government theory and its failure.,Thu Mar 17 01:34:38 +0000 2016,USA ,,Negative
710278135032451072,RT @newtgingrich: DC Metro closure perfect example of Bernie Sanders' big government theory and its failure.,Thu Mar 17 01:34:38 +0000 2016,United States,,Negative
710278138337501184,RT @EverydaySexism: Male commentators suggest Hillary Clinton should smile more and lower her voice https://t.co/FM5DDqYsKy #everydaysexism,Thu Mar 17 01:34:39 +0000 2016,Venice,,Negative
710278140006764545,RT @cenkuygur: Because it's not about expectations anymore. He's got actually win the states &amp; win more delegates. Starting now. https://t.…,Thu Mar 17 01:34:39 +0000 2016,,,Negative
710278150933110784,RT @adjunctprofessr: Trumptastic! ...and funny too! https://t.co/bpWUBKiSPj,Thu Mar 17 01:34:42 +0000 2016,,,Negative
710278151063126017,RT @newtgingrich: DC Metro closure perfect example of Bernie Sanders' big government theory and its failure.,Thu Mar 17 01:34:42 +0000 2016,"Cincinnati,NorthernKentucky ",Eastern Time (US & Canada),Negative
710278151872581632,RT @RawStory: Watch the Bernie Sanders speech the networks wouldn’t show you https://t.co/ORfxUydEHf,Thu Mar 17 01:34:42 +0000 2016,,,Negative
710278152472231936,RT @newtgingrich: DC Metro closure perfect example of Bernie Sanders' big government theory and its failure.,Thu Mar 17 01:34:42 +0000 2016,"Sydney, Australia.",Sydney,Negative
710278153185284096,RT @_Gagankhinda: I've heard this a few times myself. Do you Hil!  https://t.co/3jvvpA8U8P,Thu Mar 17 01:34:42 +0000 2016,California,Kuwait,Negative
710278154221293568,RT @AfiaOnTheRun: Hillary Clinton changed her ENTIRE platform to match Bernie Sanders after seeing low numbers and how people identified wi…,Thu Mar 17 01:34:42 +0000 2016,,Pacific Time (US & Canada),Negative
710278155119026176,RT @slone: BEST. VIDEO. EVER. https://t.co/vaOHL3fJ9W,Thu Mar 17 01:34:43 +0000 2016,New Haven Ct,Eastern Time (US & Canada),Negative
710278155953692673,RT @RushCity4Bernie: How the New York Times sandbagged Bernie Sanders. I will not let the MSM dissuade me. I'm #StillSanders https://t.co/v…,Thu Mar 17 01:34:43 +0000 2016,,,Negative
710278156532510720,Reasons to vote for Hillary https://t.co/BtkZlXwJRH #Hillary2016 #Hillary #Clinton #Vote https://t.co/BtkZlXwJRH,Thu Mar 17 01:34:43 +0000 2016,"Southport, NC",Eastern Time (US & Canada),Negative
710278157543211008,RT @JeremyVCruz: Did Hillary Clinton Just Say on LIVE TV That She Traded Her Iraq War Vote For $20 Billion of NY Rebuilding Funds?  https:/…,Thu Mar 17 01:34:43 +0000 2016,,Eastern Time (US & Canada),Negative
710278162077253632,"RT @SelenaRobinson3: Police: Bo/Dean/Hillary Clinton has served as secretary of state, senator from New York, first lady of the United Stat…",Thu Mar 17 01:34:44 +0000 2016,USA,Atlantic Time (Canada),Negative
710278163079630848,RT @Eliza_Feero: Experience doesn't=success. #StillSanders #NotMeUs #FeelTheBern #WhichHillary #warHillary #EnoughIsEnough #peace✌️🏼 https:…,Thu Mar 17 01:34:45 +0000 2016,"Dubuque, IA",Central Time (US & Canada),Negative
710278163293601792,"RT @Mariel_Bailey: She'll be looking for a long, long time. https://t.co/UO97GJZyw5",Thu Mar 17 01:34:45 +0000 2016,"Anacortes, WA",Pacific Time (US & Canada),Negative
710278166716096512,"RT @wikileaks: Hillary Clinton email: ""The Murdochs are almost literally going crazy. James Murdoch..."" https://t.co/FGituTqm5I https://t.c…",Thu Mar 17 01:34:45 +0000 2016,Louisiana,Central Time (US & Canada),Negative
710278167848574976,RT @shirleycolleen: Did Hillary Clinton Just Admit on LIVE TV That Her Iraq War Vote Was a Bribe? (VIDEO) https://t.co/DQQ08eESv3,Thu Mar 17 01:34:46 +0000 2016,Washington State,Pacific Time (US & Canada),Negative
710278168066674688,"RT @NoChillOnTinder: Someone come get Hillary Clinton 
https://t.co/CvXHMGzhBO",Thu Mar 17 01:34:46 +0000 2016,,Eastern Time (US & Canada),Negative
710278169241190400,RT @jaflowers2: JUST IN: Developments Lead Bernie Sanders To Consider Demand Of Missouri Recount https://t.co/JblkuZntOc I thought he won M…,Thu Mar 17 01:34:46 +0000 2016,FL|NY|NC|GA|CA: World Traveler,America/New_York,Negative
710278168855203840,RT @WPJohnWagner: Bernie Sanders draws thousands in downtown Phoenix. http://t.co/4sbcY91mzv,Thu Mar 17 01:34:46 +0000 2016,,Pacific Time (US & Canada),Neutral
710278170667167744,I love how people forget that Hillary Clinton and Donald Trump are on the same side.,Thu Mar 17 01:34:46 +0000 2016,"Seattle, Washington",Pacific Time (US & Canada),Negative
710278173179682816,Bernie Sanders is like that one good girlfriend you cheated on.....and now you stuck with these hoes forever...and you know you fucked up,Thu Mar 17 01:34:47 +0000 2016,LA to ATL,Eastern Time (US & Canada),Negative
710278174496661505,how can you say you took someone down when you sound like a hillary clinton rally,Thu Mar 17 01:34:47 +0000 2016,megan. 19. she/her. ,London,Negative
710278175750684672,RT @jagdan2: Cursing is allowed if directed at Obama or Hilary. Bernie not worth the effort. https://t.co/y1yQPlnjqC,Thu Mar 17 01:34:48 +0000 2016,"California, USA",Arizona,Negative
710278176044294144,RT @mkh531: Man caring for mom with Alzheimer's leaves Hillary Clinton choked up #ImWithHer https://t.co/eHbOJva2QO,Thu Mar 17 01:34:48 +0000 2016,,,Negative
710278176140869632,Hillary Clinton: 'We Didn't Lose A Single Person' In Libya! - The Federalist https://t.co/TaokTk9gxX #Libya #Feb17,Thu Mar 17 01:34:48 +0000 2016,,,Negative
710278177977806848,RT @beckdomee: somebody come get hillary clinton  https://t.co/eja3HV33gj,Thu Mar 17 01:34:48 +0000 2016,brownsburg,Hawaii,Negative
710278182641926144,@landonleuck Bernie Sanders! LOL!,Thu Mar 17 01:34:49 +0000 2016,"Wilkes-Barre, PA",,Negative
710278185238339584,"RT @NoChillOnTinder: Someone come get Hillary Clinton 
https://t.co/CvXHMGzhBO",Thu Mar 17 01:34:50 +0000 2016,,Central Time (US & Canada),Negative
710278188379693056,"RT @NoChillOnTinder: Someone come get Hillary Clinton 
https://t.co/CvXHMGzhBO",Thu Mar 17 01:34:51 +0000 2016,,,Negative
710278190623686656,"RT @FunnyViness: Someone come get Hillary Clinton 
https://t.co/AJZxv2ma4D",Thu Mar 17 01:34:51 +0000 2016,,Eastern Time (US & Canada),Negative
710278191064211457,@GeorgiaDemocrat Great job Hillary Clinton on having so much success. Let's hope she wins big in November.,Thu Mar 17 01:34:51 +0000 2016,"Atlanta, GA",,Negative
710278191907262465,RT @jpodhoretz: Please note Hillary has a million more primary votes than Trump https://t.co/PhlloYvENp,Thu Mar 17 01:34:51 +0000 2016,Boston/ Atlanta/Lowell,Eastern Time (US & Canada),Negative
710278192590815232,RT @Drunk_America: For all Bernie Sanders supporters https://t.co/9KPfiHmqrH,Thu Mar 17 01:34:52 +0000 2016,,,Negative
710278193610100736,@samwhiteout 😂😂😂💀 https://t.co/Ey2fbMCJvS,Thu Mar 17 01:34:52 +0000 2016,,Bucharest,Negative
710278194897747968,RT @newtgingrich: DC Metro closure perfect example of Bernie Sanders' big government theory and its failure.,Thu Mar 17 01:34:52 +0000 2016,"Reston, VA.",Eastern Time (US & Canada),Negative
710278196734910464,Can you fucking Americans go to the fucking polls and VOTE FOR BERNIE SANDERS?!?! https://t.co/QyFrA655Js,Thu Mar 17 01:34:53 +0000 2016,Toronto,Eastern Time (US & Canada),Negative
710278197322117124,"RT @NoChillOnTinder: Someone come get Hillary Clinton 
https://t.co/CvXHMGzhBO",Thu Mar 17 01:34:53 +0000 2016,watching sunsets with tbonee4,Pacific Time (US & Canada),Negative
710278198823624704,RT @fuzzOli: #StillSanders BC Hillary shows her true colors. But the media never bothers to call her on it. https://t.co/UHMdWxkatj,Thu Mar 17 01:34:53 +0000 2016,,,Negative
710278199347957760,RT @Homsher_PhD: @r1965rainey @mustacheChuck Americans fear a life of 'dead-end crap jobs with crap wages' https://t.co/4eOH0Wi1Aq,Thu Mar 17 01:34:53 +0000 2016,Boston,Eastern Time (US & Canada),Negative
710278200325083136,"RT @WeNeedHillary: Hillary Clinton Is (By Far) the Most Trusted Candidate in 2016 https://t.co/NelTtYzFCj
#ShesWithUs #ImWithHer https://t.…",Thu Mar 17 01:34:53 +0000 2016,california,Pacific Time (US & Canada),Negative
710278201272963072,Even Hillary goddamn Clinton is told to smile.,Thu Mar 17 01:34:54 +0000 2016,Los Angeles ,Pacific Time (US & Canada),Negative
710278204863356928,RT @AndrewFrisbie05: When We Stand Together | Bernie Sanders ad https://t.co/rEcHGWqcdI via @YouTube #EnoughisEnough #FeeltheBern,Thu Mar 17 01:34:55 +0000 2016,,Midway Island,Negative
710278209401712640,"RT @TimBartender: Why Bernie Sanders Is Still The Only Choice #StillSanders
Live Call Ins - 323-870-4064 #BernieSanders
https://t.co/SvrrwB…",Thu Mar 17 01:34:56 +0000 2016,"Redding, CA",,Negative
710278209686798336,RT @cenkuygur: Because it's not about expectations anymore. He's got actually win the states &amp; win more delegates. Starting now. https://t.…,Thu Mar 17 01:34:56 +0000 2016,Right around the corner ,Pacific Time (US & Canada),Negative
710278210022465536,USA: Hillary Clinton appears to her disciples. https://t.co/mVSySVthaD https://t.co/m3L3eEiXbp,Thu Mar 17 01:34:56 +0000 2016,http://www.amazon.com/dp/B00HR,,Negative
710278210273980417,RT @msurowing9519: #StillSanders #feelthebern https://t.co/aASZjGHxfS,Thu Mar 17 01:34:56 +0000 2016,,Pacific Time (US & Canada),Negative
710278210794037248,"@abbeytrombley 
8. Met: Tyler 
Kind of: Troye Sivan, Paul Klein, Bernie Sanders, Bo Burnham
Soon: Dan and Phil 😊",Thu Mar 17 01:34:56 +0000 2016,the mitten,Pacific Time (US & Canada),Negative
710278211196686336,Hillary Clinton lying for 13 minutes straight. https://t.co/eqj6PLE6OQ,Thu Mar 17 01:34:56 +0000 2016,,,Negative
710278212169900032,RT @davesund: The Democratic Party is going to have very little patience for Sanders continuing to attack Hillary Clinton's character.,Thu Mar 17 01:34:56 +0000 2016, God First   #TeamJesus,Eastern Time (US & Canada),Negative
710278217324699649,#StillSanders #StillBernie  https://t.co/WyC2anLCKk,Thu Mar 17 01:34:57 +0000 2016,NYC,Eastern Time (US & Canada),Negative
710278218041810944,RT @flemingjude: Wikileaks server has been overloaded so if you want a partial archive of Hillary Clinton emails go here: https://t.co/Su0O…,Thu Mar 17 01:34:58 +0000 2016,,,Negative
710278220638199809,RT @missmynt: Corporate media: your tactics won't work. We still #FeelTheBern  https://t.co/P0Oly8IhT6,Thu Mar 17 01:34:58 +0000 2016,Los Angeles,Pacific Time (US & Canada),Negative
710278221342887938,@JagersBradyn @bradyn_jagers @JacobWolf24  https://t.co/EYi2c3gjsa,Thu Mar 17 01:34:58 +0000 2016,Annawan IL,Central Time (US & Canada),Negative
710278222898794497,RT @SDzzz: Bernie's followers eating it up - Republican groups tricking Democrats w/ faux-left attacks on Hillary Clinton https://t.co/iYfq…,Thu Mar 17 01:34:59 +0000 2016,"Richland, WA",,Negative
710278224589287425,🤔 https://t.co/5XHbnalO0q,Thu Mar 17 01:34:59 +0000 2016,"District of Columbia, USA",Eastern Time (US & Canada),Negative
710278225402982401,RT @1philatic1: I'm voting for Phillip @Phillips  https://t.co/TcrsOUc6su,Thu Mar 17 01:34:59 +0000 2016,Indiana,,Negative
710278226908553216,"RT @wikileaks: Hillary Clinton emails: 284 ""sensitive source"" emails https://t.co/Q9t38xJkCW",Thu Mar 17 01:35:00 +0000 2016,"Ladysmith, BC, Canada",,Negative
710278228968128512,"Check out Bernie Sanders (032) FtS Window Decal 3.5"" x 7"" White #FeelTheBern #BSDMS  https://t.co/o5M4GydnLB via @eBay",Thu Mar 17 01:35:00 +0000 2016,Central Ohio,Eastern Time (US & Canada),Neutral
710278229077008384,RT @newtgingrich: DC Metro closure perfect example of Bernie Sanders' big government theory and its failure.,Thu Mar 17 01:35:00 +0000 2016,"OrangeCounty, Ca",,Negative
710278230607945728,RT @e_consulta: Iniciarán campaña por Hillary Clinton en municipios de Puebla https://t.co/sV0KFjQDnp https://t.co/uXJht7mKQh,Thu Mar 17 01:35:01 +0000 2016,Mexico,Mexico City,Negative
710278230750732288,"RT @FunnyViness: Someone come get Hillary Clinton 
https://t.co/AJZxv2ma4D",Thu Mar 17 01:35:01 +0000 2016,casa pinga,Eastern Time (US & Canada),Negative
710278232956731392,"RT @kikesma: Para los que se desmayan con Trump y apoyan a Hillary Clinton. 
Recuerden que EUA no tiene amigos tienen intereses https://t.c…",Thu Mar 17 01:35:01 +0000 2016,,Central Time (US & Canada),Negative
710278233397153792,Republicans take the moderate that Obama is appointing you do not want Hillary Clinton's flaming liberal selection.,Thu Mar 17 01:35:01 +0000 2016,,Mountain Time (US & Canada),Negative
710278233565040644,"RT @ErikaAndiola: “THIS IS COURAGE: Bernie Sanders’ Wife, Jane, Challenges Sheriff Joe Arpaio on Racial Profiling…” — @Ed_Samaniego https:/…",Thu Mar 17 01:35:01 +0000 2016,"Adams, MA",Eastern Time (US & Canada),Negative
710278235121164288,RT @NewsBreaksLive: #VIDEO: Final Chance To '#Reintroduce' #Herself? https://t.co/gHQB5jnuq1,Thu Mar 17 01:35:02 +0000 2016,,,Negative
710278238984130560,"RT @UrbanEngIish: Bernie Sanders is a G, can't stop watching this 😂 https://t.co/7nBnGdrDiT",Thu Mar 17 01:35:03 +0000 2016,cudderland,,Negative
710278241081229312,"RT @Say_Non_Now: @devinedianakins @MAHAMOSA 
https://t.co/TBALU0iap1",Thu Mar 17 01:35:03 +0000 2016,,,Negative
710278241748197377,RT @vivabernie: There is only 1 way Bernie Sanders can win We turn out the vote phonebank n fight for Bernie. #StillSanders everyday https:…,Thu Mar 17 01:35:03 +0000 2016,"Maryland, USA",Eastern Time (US & Canada),Negative
710278243119575041,eventually the gif of bernie sanders shocking trump will have been recompressed so many times that it will look like it was filmed by potato,Thu Mar 17 01:35:04 +0000 2016,Australia,Pacific Time (US & Canada),Negative
710278243849478144,RT @PRESlDENT_TRUMP: How badly will Trump defeat Hillary Clinton in the general election?,Thu Mar 17 01:35:04 +0000 2016,,,Negative
710278244382199808,"RT @totalfratmove: Watch Hillary Clinton Lie For 14 Straight Minutes, Because Politics Are Honestly Hilarious: https://t.co/MBkK67Rt3o http…",Thu Mar 17 01:35:04 +0000 2016,"palm beach/tallahassee, FL",Eastern Time (US & Canada),Negative
710278244889665536,RT @sanderswillwin: Bernie Sanders Holds Meeting with Asian-American Leaders to Talk Issues via /r/SandersForP… https://t.co/Y1D1sN0QbI htt…,Thu Mar 17 01:35:04 +0000 2016,,Eastern Time (US & Canada),Negative
710278246202544129,RT @newtgingrich: DC Metro closure perfect example of Bernie Sanders' big government theory and its failure.,Thu Mar 17 01:35:04 +0000 2016,,Eastern Time (US & Canada),Negative
710278245749497856,HITLER DRANK WATER; BERNIE SANDERS DRINKS WATER. IM NO MATHEMATICIAN BUT THOSE SURE LOOK LIKE COLD HARD FACTS TO ME,Thu Mar 17 01:35:04 +0000 2016,Where the culture is snobby,,Negative
710278248173871104,"RT @gabymhoffmann: Everyone who needs a little Bernie boost should read this https://t.co/lOs6YYTflH
and then go volunteer! #stillsanders xx",Thu Mar 17 01:35:05 +0000 2016,,,Negative
710278249637662720,"RT @docrocktex26: Stop “helping” Hillary: Sorry, guys, but Clinton doesn’t need to smile, whisper, or have Kasich as her running mate https…",Thu Mar 17 01:35:05 +0000 2016,Wisconsin,,Negative
710278249608290305,"Election Takeaways: Hillary Clinton and Donald Trump Roll On, at Different Speeds https://t.co/p0y4OgAEMr",Thu Mar 17 01:35:05 +0000 2016,,,Negative
710278249910296576,RT @rgkee_: 😴😴😴😴 did Hillary Clinton win president ?! https://t.co/9ADxaQwhVG,Thu Mar 17 01:35:05 +0000 2016,"Chester, SC ",,Negative
710278251361529857,RT @KandiRider: Disgusting #Democrat #Hillary #Clinton Calls #Police Officers to #Terrorists at #Iowa Forum | #BlueLivesMatter #Cops https:…,Thu Mar 17 01:35:06 +0000 2016,Canada,Eastern Time (US & Canada),Negative
710278252573528064,@NPR  U make me sick! U completely disregarded the fact that Bernie Sanders is still in the race today when you discussed replacing Scalia.,Thu Mar 17 01:35:06 +0000 2016,,Central Time (US & Canada),Negative
710278255534714880,RT @anissira: The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:35:07 +0000 2016,Florida,Pacific Time (US & Canada),Negative
710278255861899265,"RT @JOSHB_52: Instead of voting for Donald Trump or Hillary Clinton, let's all just smoke weed and not vote.",Thu Mar 17 01:35:07 +0000 2016,"Miami, FL",Eastern Time (US & Canada),Negative
710278256054763520,RT @anissira: The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:35:07 +0000 2016,Arkansas,Pacific Time (US & Canada),Negative
710278256142856192,@BBCWorld @CBCNews @POTUS @POTUSPressPool @politico @TheDemocrats @HillaryClinton #DNC #corrupt #NotMeUs ⚖🏛🤔Twitter https://t.co/fzgpj9UfmJ,Thu Mar 17 01:35:07 +0000 2016,,,Negative
710278257179029507,RT @Lexiiness: Hillary Clinton is a political Taylor Swift,Thu Mar 17 01:35:07 +0000 2016,Mombasa ,Atlantic Time (Canada),Negative
710278258621677568,RT @AnnCoulter: John Kasich is a more effeminate version of Hillary Clinton.,Thu Mar 17 01:35:07 +0000 2016,United States,,Negative
710278259066408961,"RT @StopHateCrimez: When is the media going to ask Bernie Sanders to denounce all the rioters that were wearing @SenSanders stickers?
#Trum…",Thu Mar 17 01:35:07 +0000 2016,"Orcutt, CA",Arizona,Negative
710278258877534208,RT @anissira: The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:35:07 +0000 2016,Utah,Pacific Time (US & Canada),Negative
710278259208925184,RT @beckdomee: somebody come get hillary clinton  https://t.co/eja3HV33gj,Thu Mar 17 01:35:07 +0000 2016,,,Negative
710278259057897472,GODDAMMIT HILARY CLITORIS! https://t.co/pdMmDl4pU6,Thu Mar 17 01:35:07 +0000 2016,"Los Angeles, Ca.",Arizona,Negative
710278260454612992,RT @anissira: The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:35:08 +0000 2016,Wisconsin,Pacific Time (US & Canada),Negative
710278261037662208,RT @anissira: The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:35:08 +0000 2016,Utah,Pacific Time (US & Canada),Negative
710278261415120896,RT @anissira: The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:35:08 +0000 2016,"West Coast, USA",Pacific Time (US & Canada),Negative
710278261440249857,RT @anissira: The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:35:08 +0000 2016,"Lancaster, PA, USA",Pacific Time (US & Canada),Negative
710278261838753792,RT @anissira: The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:35:08 +0000 2016,"Wolverhampton WV14QZ, USA",Mountain Time (US & Canada),Negative
710278261897428992,RT @anissira: The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:35:08 +0000 2016,,Pacific Time (US & Canada),Negative
710278262711123968,RT @anissira: The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:35:08 +0000 2016,"Miami,FL",Pacific Time (US & Canada),Negative
710278264015577088,RT @anissira: The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:35:09 +0000 2016,,Mountain Time (US & Canada),Negative
710278264711843840,RT @anissira: The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:35:09 +0000 2016,Florida,Pacific Time (US & Canada),Negative
710278264879599616,"@megynkelly @newtgingrich @HillaryClinton The united states will survive Hillary Clinton, the Republican party will not survive Trump",Thu Mar 17 01:35:09 +0000 2016,Mission Viejo California,,Negative
710278264846045184,"All three networks ignored Bernie Sanders' speech Tuesday night, 'Standing By For Trump' https://t.co/cxW24GCRXL via @HuffPostPol",Thu Mar 17 01:35:09 +0000 2016,"Lihue, HI",,Negative
710278266385346560,RT @anissira: The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:35:09 +0000 2016,,Pacific Time (US & Canada),Negative
710278267480059906,RT @anissira: The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:35:09 +0000 2016,,Pacific Time (US & Canada),Negative
710278268541251585,RT @anissira: The Latest: Hillary Clinton wins Ohio’s Democratic primary... https://t.co/JXqFoicX00,Thu Mar 17 01:35:10 +0000 2016,"London, United Kingdom",Pacific Time (US & Canada),Negative
710278268944060417,RT @newtgingrich: DC Metro closure perfect example of Bernie Sanders' big government theory and its failure.,Thu Mar 17 01:35:10 +0000 2016,"Indiana, PA",,Negative
710278269883518976,This is you when you're older @lyndss20  https://t.co/z0SUhCnmhM,Thu Mar 17 01:35:10 +0000 2016,"New Jersey, USA",,Negative
710278270336503810,Bernie!: Because Fuck Jobs https://t.co/Tu9siQ2Qtu,Thu Mar 17 01:35:10 +0000 2016,SE Meeechigan / NW Ohio,Atlantic Time (Canada),Negative
